,['RPI'],['W875RX1'],['DPCERA3M086SBEA'],['CMRMTSPLx'],['RETAILx'],['INDPRO'],['IPFPNSS'],['IPFINAL'],['IPCONGD'],['IPDCONGD'],['IPNCONGD'],['IPBUSEQ'],['IPMAT'],['IPDMAT'],['IPNMAT'],['IPMANSICS'],['IPB51222S'],['IPFUELS'],['CUMFNS'],['HWI'],['HWIURATIO'],['CLF16OV'],['CE16OV'],['UNRATE'],['UEMPMEAN'],['UEMPLT5'],['UEMP5TO14'],['UEMP15OV'],['UEMP15T26'],['UEMP27OV'],['CLAIMSx'],['PAYEMS'],['USGOOD'],['CES1021000001'],['USCONS'],['MANEMP'],['DMANEMP'],['NDMANEMP'],['SRVPRD'],['USTPU'],['USWTRADE'],['USTRADE'],['USFIRE'],['USGOVT'],['CES0600000007'],['AWOTMAN'],['AWHMAN'],['HOUST'],['HOUSTNE'],['HOUSTMW'],['HOUSTS'],['HOUSTW'],['PERMIT'],['PERMITNE'],['PERMITMW'],['PERMITS'],['PERMITW'],['AMDMNOx'],['AMDMUOx'],['BUSINVx'],['ISRATIOx'],['M1SL'],['M2SL'],['M2REAL'],['BOGMBASE'],['TOTRESNS'],['NONBORRES'],['BUSLOANS'],['REALLN'],['NONREVSL'],['CONSPI'],['S&P 500'],['S&P: indust'],['S&P div yield'],['S&P PE ratio'],['FEDFUNDS'],['TB3MS'],['TB6MS'],['GS1'],['GS5'],['GS10'],['AAA'],['BAA'],['TB3SMFFM'],['TB6SMFFM'],['T1YFFM'],['T5YFFM'],['T10YFFM'],['AAAFFM'],['BAAFFM'],['EXSZUSx'],['EXJPUSx'],['EXUSUKx'],['EXCAUSx'],['WPSFD49207'],['WPSFD49502'],['WPSID61'],['WPSID62'],['OILPRICEx'],['PPICMM'],['CPIAUCSL'],['CPIAPPSL'],['CPITRNSL'],['CPIMEDSL'],['CUSR0000SAC'],['CUSR0000SAD'],['CUSR0000SAS'],['CPIULFSL'],['CUSR0000SA0L2'],['CUSR0000SA0L5'],['PCEPI'],['DDURRG3M086SBEA'],['DNDGRG3M086SBEA'],['DSERRG3M086SBEA'],['CES0600000008'],['CES2000000008'],['CES3000000008'],['DTCOLNVHFNM'],['DTCTHFNM'],['INVEST'],IP
Dec-60,-0.004305187,-0.005749502,-0.003469214,-0.009821892,-0.014394271,-0.014216453,-0.01049632,-0.011682207,-0.018498524,-0.03360831,-0.010131589,-0.002289186,-0.026669704,-0.043298058,-0.010527883,-0.019093949,0.00359089,-0.015696262,-1.7563,-24,-0.012168706,0.007910362,0.007241513,0,0.4,-0.027556279,0.064197199,0.028194239,0.077198811,-0.0286758,0.022852219,-0.003348661,-0.00810579,-0.016226631,-0.006788892,-0.007843694,-0.011297002,-0.003006569,-0.000795997,-0.003694863,-0.00172304,-0.003902688,0.003525959,0.001645317,39,-0.3,39.3,7.127693699,5.710427017,5.624017506,5.96870756,5.620400866,6.886531643,5.323009979,5.407171771,5.613128106,5.624017506,0.00197031,-0.010875725,0.000521785,0.010331126,0.002126906,0.000952775,0.003550356,-1.59E-05,-0.00011318,-0.00026441,0.000804686,-0.002905744,-0.000342278,0.000705883,0.031870829,0.034375956,-0.113843661,0.036647382,-0.03,0.07,-0.07,0.04,0.05,0.04,0.01,-0.03,-0.07,0.22,0.64,1.37,1.49,1.87,2.64,-0.000208921,0.003234372,0.000711086,-0.001943238,-0.008941937,-0.008862687,-0.003252035,-0.006644543,0,-0.029509164,-0.003709095,-0.004352559,0,0.00445435,-8.81E-06,-0.002642009,0.004123717,0,-1.01E-05,-0.003305788,0.002236308,0.00737055,0.001867948,0.001124422,-0.008830036,-0.003724399,-0.00464038,-0.000157614,0.002419967,-0.009172435,-0.019278245
Jan-61,-0.004580984,-0.005861658,-0.012363567,0.00782276,-0.00733133,-0.019278245,-0.014168704,-0.013011775,-0.007024994,-0.034777228,-0.001132371,-0.023148881,-0.027400512,-0.047899753,-0.002771396,-0.017015208,0.003578042,0.00675716,-1.5167,-73,-0.037919408,-0.000624849,-0.005019459,0.5,-1.5,0.201728449,0.071282372,-0.068525745,-0.135018382,0.007246409,-0.03015115,-0.004066745,-0.01344171,-0.012535088,-0.02552743,-0.010978519,-0.013842239,-0.006997484,0.00090966,-0.002802768,-0.001425624,-0.001957071,0.001172562,0.009466558,38,-0.1,38.4,6.968850378,4.976733742,5.509388337,5.863631176,5.765191103,6.857514063,5.129898715,5.472270674,5.634789603,5.575949103,0.012813771,-0.007772834,-0.011859298,-0.010331126,-0.001420455,0.000299876,0.003824096,-0.013974162,0.005084007,-0.000256016,0.006284955,0.004672861,-0.00157687,0.000985287,0.023693992,0.022333226,-0.082315145,0.028156739,-0.46,-0.12,-0.16,-0.22,-0.14,-0.09,0.04,0.02,0.27,0.52,0.88,1.69,1.86,2.37,3.12,-0.000394748,-0.00107928,-0.002206014,0.005818421,-0.00297177,-0.005899722,0.003252035,0.003305788,0,0.014541116,-1.01E-06,0.002176279,0.003372684,-1.98E-05,-8.75E-06,0.005284019,-0.004123717,0.003361348,-1.01E-05,0.003294896,-0.003198811,-0.013776471,-0.002089818,-0.001128776,0.004415018,0.007407441,0.009280759,-0.003012036,0.006300147,-0.00074014,0.001216405
Feb-61,0.008911409,0.008681872,0.002510041,-0.036167538,0.000780118,0.001216405,-0.001189837,-0.002382894,-0.00826022,-0.037387082,0.003393273,0.006999915,0.008801917,0.011860535,0.003990625,0.001227759,0.010657946,0.008939102,-0.1462,1,-0.003459193,0.000738416,-3.04E-05,0,1.3,-0.109492096,0.006112073,0.15089294,0.15706189,0.14430349,0.0217494,-0.001098441,-0.002158895,-0.008547061,0.016288698,-0.005635708,-0.010305192,0.000797639,-0.000540011,-0.000633972,-0.001578058,0.000251581,0.00195122,-0.003845934,39.2,0.1,39.3,7.075808864,4.997212274,5.739792912,6.063785209,5.683579767,6.876264612,5.147494477,5.463831805,5.616771098,5.655991811,-0.057296386,-0.005271976,-0.003066352,0.020662251,0.00425935,0.000613888,0.004379708,-0.004165856,-0.015666117,-0.010664683,-0.011729936,-0.002350318,0.008189742,0.000221668,0.050130647,0.048299778,-0.173436837,0.054275525,-0.53,-0.01,-0.03,-0.05,0,0,-0.03,0,0.79,1.02,1.36,2.22,2.39,2.87,3.65,0.000209003,-0.00179647,-0.000356265,0.01073102,0.00297177,0.005899722,-0.003262646,-1.09E-05,0,-0.009391993,-1.01E-06,0.002176279,-0.003372684,-0.004434597,-0.005908424,-0.005284019,0.004106782,-0.003361348,-0.003169575,-0.003294896,-3.67E-08,0.009649396,-0.001707376,-0.001311976,0.004415018,-0.003724196,-0.00464038,-0.009942565,-0.016001753,-0.001037083,-0.001216405
Mar-61,0.003888846,7.82E-05,0.003628406,0.012221272,-0.003571233,-0.001216405,0.001189837,0,0.005907545,-0.005456189,0.006749737,-0.00934815,-0.007540485,-0.015854672,0.004617079,-0.004910473,0,0.040333264,-0.5975,-25,-0.015645492,-0.00038334,-0.002862278,0.3,-0.1,0.078080961,-0.048553225,0.064161944,0.087616814,0.038318864,0.130668496,-0.002349871,-0.004874624,-0.009394078,-0.007245158,-0.004180157,-0.007007737,-0.000318979,-0.001023978,-0.004267109,-0.002107958,-0.005422997,0.000779423,0.002682061,39.2,0,39.4,7.111512116,5.420534999,5.590986981,6.095824562,5.66296048,6.867974409,5.170483995,5.525452939,5.552959585,5.620400866,0.024602607,0.002434822,-0.002332486,-0.010331125,0.000698428,0.002184846,0.007665774,-0.000203272,-0.015666117,-0.031115069,-0.000388815,-0.000384413,-0.016693279,-0.001499035,0.040205596,0.03894682,-0.13382936,0.046170194,1.09,0.18,0.13,0.12,-0.01,-0.06,-0.05,-0.03,-0.12,0.06,0.39,1.12,1.24,1.73,2.53,0.003291841,0,-0.002318821,-0.003328461,0.00297177,0.005899722,0.006525291,-1.08E-05,0,0.021440331,-0.001005868,-0.002176279,0.003361348,0.004415018,0.002954212,0.005284019,-0.004106782,0.003350087,0,0,0.000701785,-0.002057279,0.000746556,0.00159123,-1.94E-05,-0.003683245,0,0.001267998,0.001058518,-0.010862615,0.006062784
Apr-61,0.004095507,0.004915932,0.01235005,0.023568042,0.01050973,0.006062784,0.004745242,0.001189995,0,0,0,-0.001164179,0.00879087,0.001336201,0.019652079,0.007356697,-0.013041885,-0.052646669,0.3517,30,0.004889488,0.004010691,0.003986676,0,0.5,-0.089290046,0.047875948,0.032653127,0.023685318,0.04268492,-0.124442174,0.001902702,0.001085305,-0.002633823,0.00758886,6.76E-05,-0.000586201,0.000956633,0.002330871,0.001818017,-0.000527685,0.007594745,0,0.002791024,39.1,0,39.5,7.17930797,5.424950017,5.749392986,6.059123196,5.837730447,6.907755279,5.303304908,5.433722004,5.641907071,5.66296048,0.002144068,-0.005916534,-0.005641614,-0.041324504,-0.001420919,-0.001940742,0.005640703,0.014359221,0.005084007,0.020587587,0.004452659,0.002180856,0.008386564,-0.000182735,0.030883759,0.031753454,-0.100255352,0.038106359,-0.52,-0.03,-0.06,-0.05,-0.06,-0.04,-0.05,-0.05,0.37,0.52,0.86,1.58,1.72,2.2,3,0,0,-0.000857541,-0.002326406,-0.005943541,-0.011799444,-1.06E-05,-0.009863046,0,0.003091193,0,0,-0.003361348,-0.004415018,0,-0.002642009,0,-0.003350087,0,0,-0.001467494,0.000236724,-0.002561188,-0.001123525,-0.004395611,0.00732604,0,0.001203648,-0.001566887,-0.010808996,0.020348951
May-61,0.002140694,0.003457858,0.00049331,-0.029136702,-0.017859611,0.020348951,0.015268347,0.016551209,0.023284285,0.069997777,0.008927734,0.010512329,0.029559498,0.045493063,0.013042179,0.022933771,0.018914248,0.001126986,1.5192,3,-0.001868168,-0.006185733,-0.007254802,0.1,1.4,-0.074644885,-0.033761388,0.088263725,0.034508216,0.144636647,-0.000545904,-0.000596536,-0.000325468,-0.007786988,-0.009321663,0.001552638,0.002927574,-0.000318776,-0.000738469,-0.003457063,-0.00128268,-0.011286924,0.002334631,0.002088168,39.1,0.1,39.5,7.061334367,5.429345629,5.501258211,6.02827852,5.627621114,6.909753282,5.323009979,5.361292166,5.676753802,5.676753802,0.057718649,0.008825714,0,0.020662252,-0.000707952,-0.00065698,0.005981885,0.002063984,0.015887162,0.010666743,0.001402325,-0.003217607,-0.008705445,-0.00107185,0.026319334,0.02633454,-0.078592386,0.035126817,-0.53,-0.1,-0.07,0,-0.03,0.04,0.03,-0.01,0.8,0.98,1.39,2.08,2.29,2.76,3.52,0.000948448,0.005038028,0.000214454,0.001517835,-0.002998397,-3.50E-05,-0.006504071,0.003273183,0,-9.53E-06,-0.001005868,-0.002176279,0,0.004395611,0,0,0.004089985,-0.003350087,0,0,-3.30E-07,0.001544767,-0.002523571,0.00168069,0.004376375,-5.33E-05,0.009216655,0.006110962,0.005728064,0.007390433,0.015284231
Jun-61,0.007716345,0.005955161,0.00608465,0.028405775,0.014923564,0.015284231,0.006969064,0.008171887,0.011440472,0.031387477,0.006645092,0.001163882,0.029888938,0.045936703,0.013970272,0.015394835,0.026577385,0.006726856,0.9731,65,0.006359765,0.002629355,0.001146587,0.1,0.1,0.010929071,0.00349773,0.053606012,0.038205509,0.068660314,-0.065877987,0.002960538,0.004924919,0.000156335,-0.005914089,0.007191616,0.012203069,0.000318776,0.001930229,0.000273361,0.000905592,0.003656046,0.002716866,0.004047886,39.3,0,39.7,7.113142109,5.438079309,5.59471138,6.133398043,5.590986981,6.93439721,5.38907173,5.402677382,5.669880923,5.690359454,0.012185787,0.006198787,0.000746946,-0.020662252,0.002805038,0.002149911,0.006224183,-0.002063984,-0.005305052,-0.005347594,-0.005680293,0.00131784,0.008025289,-0.000908584,0.010126286,0.010001512,-0.029691424,0.018099123,0.49,0,-0.02,-0.01,-0.1,-0.07,0.02,0,0.31,0.47,0.89,1.49,1.73,2.29,3.03,0.000901349,0.003251807,-0.001466355,-0.001416574,0.002971664,-3.54E-05,-1.06E-05,-0.006677656,0,0.01822812,0.002011735,0.004352559,0.006688988,-0.004395611,0,0.002635048,-0.004089985,0.006700174,0,0,0.001149022,0.000246978,0.003692072,-0.000842553,-1.91E-05,-0.003656119,-0.004639988,0.00393709,0.001457797,0.007509298,0.013907759
Jul-61,0.009407809,0.007987447,0.002386855,0.017941402,0.007406622,0.013907759,0.010363369,0.009260045,0.011313969,0.032831847,0.004404852,0.008097689,0.015196034,0.023982677,0.009924682,0.015156891,-0.01493511,-0.030632262,0.9681,21,0.011739159,0.006028462,0.008277462,-0.2,0.6,0.051836625,-0.00911967,-0.020977695,-0.134395473,0.077262811,-0.077217028,0.00354482,0.005115652,0.004211846,0.014204292,0.00327617,0.003574521,0.00286442,0.002718701,0.001547636,-0.000113154,0.002922449,0.002709504,0.002766253,39.6,0.1,40,7.231287004,5.572154032,5.645446898,6.202535517,5.834810737,6.975413927,5.398162702,5.393627546,5.720311777,5.780743516,0.022865054,0.002621109,-0.000960461,-0.030993377,-0.002812929,-0.000667481,0.00646176,0.008213599,0.005277057,0.010638298,0.009373269,0.006269089,0.000846646,-0.001026376,-0.01332142,-0.012301686,0.039122494,-0.005901926,-0.25,0.04,0.09,0.19,0.34,0.17,0.06,0.02,0.6,0.81,1.33,2.08,2.15,2.6,3.3,-0.001849797,0,-0.001504352,0.017763526,0.002998503,0.005970167,-1.07E-05,-0.003484773,0,-0.015303763,-0.001005868,-0.002176279,-0.003361198,0.004376375,0,-6.93E-06,0,-1.12E-05,0,0,-0.000127897,-0.000884078,-0.000753846,0.000835859,-1.89E-05,0.003577635,-2.09E-05,0.007342384,0.007623773,0.014077491,0.011438909
Aug-61,0.002847264,0.002368583,-0.002999788,-0.020027408,-0.000771265,0.011438909,0.007982836,0.006886078,0.008957604,0.017783082,0.004385534,0.005740834,0.013820733,0.024574544,0.00549574,0.012650786,-0.003478473,0.071139466,0.7846,41,0.005529741,-0.004836871,-0.005851036,0.1,1.1,-0.028652098,-0.045413209,0.102934802,0.148801484,0.065682802,0.045379837,0.002701204,0.001180955,0.000155654,-0.008290203,0.003198936,0.00539518,0.000158894,0.003500752,0.003178787,0.002486439,0.002285098,0.001930875,0.004135085,39.7,0.2,40,7.196686571,5.556828062,5.59471138,6.177944114,5.783825182,6.987490247,5.468060141,5.429345629,5.730099783,5.736572297,-0.016059249,0.007373633,0.002239643,0.020662251,-0.00140056,-0.002495922,0.001287356,-0.002097372,-2.77E-05,-0.010638298,-0.004468388,-0.002906118,-0.00155898,-0.000542357,-0.002746835,-0.004760883,0.018324493,-0.002872977,-0.56,-0.09,-0.09,-0.14,0.03,0.04,0.08,0.06,1.07,1.28,1.75,2.67,2.75,3.24,3.92,-0.001088354,0.000362164,-0.000860647,0.028245479,0,0.002989539,0.003273325,0.020225,0,0.002935913,0.002677378,0.002171554,0.003294751,-0.004376375,0.002954212,-6.89E-06,0,-0.003338901,0.00315956,0.003284075,0.00171982,-0.000723305,0.004836197,-0.000375485,-0.004338402,-0.014388551,-2.07E-05,-0.006532899,-0.004779232,-0.013103929,0.009060357
Sep-61,0.000565927,0.004264561,0.003549793,0.035305348,0.010962017,0.009060357,0.006795445,0.006843107,0.006665936,0.002347049,0.008716167,0.004578378,0.019267256,0.020602573,0.018788979,0.013623553,0.022960295,-0.016224893,0.8696,61,0.030119583,-2.84E-05,0.00371216,-0.4,-0.3,-0.050440491,0.022603952,-0.104146923,-0.113471723,-0.096319771,-0.088076299,0.00322816,0.00454972,0.003108006,0.006568736,0.004249392,0.005935413,0.001904762,0.002533215,0.00018134,0.005328743,0.000179707,0.002696977,0.004574573,39.7,0,40.1,7.17930797,5.455321115,5.556828062,6.22059017,5.755742214,7.055312843,5.707110265,5.416100402,5.765191103,5.749392986,0.057442764,0.010106319,0.00478241,-0.030993377,0.00418995,0.002123097,0.005498548,-0.004085769,-2.74E-05,0.005263158,-0.001274355,-0.001704087,0.002679424,0.000319522,0.035280999,0.03607321,-0.093297529,0.045671365,0.83,0.15,0.21,0.14,0.12,0.12,0.04,0.02,0.39,0.66,1.06,1.96,2.04,2.45,3.11,0.000254827,0,0.005545334,-0.002420488,0.002998503,-0.002989539,0,0.019822855,0,-0.008941937,-0.002009152,-0.002171554,-0.003327645,0.004357305,-0.002954212,-6.85E-06,0.004073325,0,-0.00315956,-0.003284075,-0.00133933,0.000845195,-0.002633353,-0.000837324,0.004319661,0.010797883,-2.05E-05,-0.001288614,0.000983207,0.007404684,-0.001124392
Oct-61,0.001221594,0.001935889,0.005604986,0.005873972,0.001742825,-0.001124392,-0.002260021,-0.004554103,-0.016750357,-0.057917842,-0.005437798,0.014713632,0.002241443,0.013492704,-0.003545315,-0.007924871,0.005663844,-0.037781581,-0.8221,29,0.006657917,-0.004504416,-0.004733899,0.1,-0.9,0.088822395,-0.067089236,-0.074247927,-0.087861356,-0.063058136,0.038999734,0.001656147,0.000266987,0.003562305,0.005498296,-0.000861698,-0.000910851,-0.00079321,0.002386602,0.000543823,-0.002135592,-0.000341472,0.001921969,0.003644651,39.2,0.1,39.5,7.264730178,5.720311777,5.655991811,6.234410726,5.793013608,7.001245622,5.420534999,5.459585514,5.752572639,5.774551546,-0.015587262,-0.001099685,0.004231915,0,-0.00210154,-0.000340716,0.00446816,0.004036295,0.005140843,0.005208046,0.00089977,-0.000637854,0.000645427,0.000285537,-0.007848985,-0.011221888,0.032622132,-0.004440394,-0.12,-0.11,0.02,0,-0.06,-0.06,0,0.01,0.4,0.8,1.18,2.02,2.1,2.57,3.24,-0.000162155,0,0.0033125,-0.000678788,-0.005997006,0,0,-0.033158609,0,0.002962965,0.000666888,0.002166848,-1.08E-05,-1.89E-05,0,-0.002614381,-0.004073325,0.00332779,0,0,0.000316989,0.001106575,-0.001340662,0.001481196,-0.004319661,0.003564882,-0.013564516,-0.009406086,-0.005134523,0.001967037,0.019002493
Nov-61,0.009806058,0.010637194,0.006238097,-0.00170481,0.017851357,0.019002493,0.016826958,0.019219409,0.026670923,0.054392842,0.017298347,-0.001125932,0.017757448,0.005571216,0.026795929,0.020249608,0.011219995,0.046468338,1.3966,91,0.028054307,0.003908781,0.005750815,-0.2,-0.2,-0.02615953,-0.006963278,-0.033203581,-0.040154093,-0.027596232,-0.069051876,0.002460749,0.003996275,-0.007293073,0.005809003,0.004169016,0.004432581,0.003801684,0.00165324,0.00117727,0.001686373,0.001652359,0.00153492,0.001022669,40,0.1,40.3,7.25488481,5.572154032,5.676753802,6.23636959,5.855071922,7.023758955,5.459585514,5.429345629,5.783825182,5.814130532,0.008189253,0.001824349,0.001793155,-0.020662252,-4.35E-06,-0.000938911,0.004810538,0.001965419,0.004982783,0.005072837,0.00216148,-0.000624748,0.000169635,-0.000730574,0.010941999,0.007448562,-0.002300117,0.017917698,0.38,0.02,-0.02,-0.01,-0.1,-0.06,-0.03,0.01,0.04,0.4,0.79,1.54,1.66,2.16,2.87,0.001458452,0,0.001137252,-0.000388086,0.002998503,-0.002989539,-0.003284075,0.006578971,0,-0.020873892,-0.001335114,-0.002166848,-0.003284075,-0.004338402,0,0,0.004056801,-0.00332779,0,0,-0.001207619,-0.003626447,-0.000376577,-0.001391355,0.008583744,-0.007168489,0.022594061,0.011267585,0.005067323,0.002150083,0.015384353
Dec-61,0.008904464,0.009150562,0.009673522,0.015876622,0.007031029,0.015384353,0.016548491,0.019956856,0.017389743,0.043737761,0.009597355,0.02663376,0.01311528,0.01980922,0.015259552,0.017660789,-0.00335404,0.011821043,1.213,58,0.038754882,-0.001646932,0.002454547,-0.4,1.1,-0.100403193,-0.014861439,-0.064853673,-0.057783442,-0.070558225,-0.00675664,0.004026949,0.006466682,0.000778392,0.002042206,0.007631114,0.010379155,0.003787286,0.002740034,0.002711498,0.001496614,0.004279824,0.002297971,0.000794687,40.2,0.1,40.7,7.233455419,5.533389489,5.690359454,6.198478716,5.840641657,7.049254841,5.529429088,5.442417711,5.749392986,5.872117789,0.03357486,0.006312696,0.006407922,0,0.002761919,0.002078435,0.006947919,0.001918159,-0.010282268,-0.010442001,-0.001209524,0.001603146,0.005093197,9.91E-05,0.044298298,0.045169852,-0.098033699,0.049485867,0.35,0.18,0.04,0.02,0.02,0.02,-0.03,-0.02,-0.13,0.09,0.46,1.21,1.33,1.78,2.5,0,0,-0.00017761,0.005226493,0.002998503,0.005979078,0.00656815,-0.003305788,0,0.011868612,0,-0.002166848,-0.003284075,0,-0.002954212,0,-0.004056801,0,0,0,0.000127053,-0.003793335,0.001234731,0.000460932,-0.004319345,0.010657294,-0.013544225,0.003139014,0.000385491,-0.02037033,0.008686524
Jan-62,0.005988424,0.005487389,0.006912195,0.000782336,0.000371481,0.008686524,0.006543472,0.006562112,0.002152608,0.017859255,0,0.00328547,0.014016392,0.016200824,0.014414418,0.013041757,0.006696867,-0.011821043,0.8383,-20,0.007327448,-0.004257658,-0.002742821,-0.1,-1.2,0.056954893,-0.076961041,-0.019644138,0.001606426,-0.037238345,-0.044550135,0.002371961,0.002849005,-0.00593103,0.003394436,0.003271398,0.003473198,0.002988128,0.002119768,0,-0.000860279,0.001321429,0.002674309,0.002719857,39.7,0,40.4,7.218909708,5.545177444,5.627621114,6.22059017,5.793013608,7.057036982,5.616771098,5.424950017,5.771441123,5.823045895,0.031572119,0.011933619,0.001046573,-0.010331126,-0.002087355,-0.00064354,0.005291255,0.005767085,0.009974575,0.010126386,0.011701483,0.005064407,-0.001533368,0.000229763,0.009242469,0.014482416,0.001992439,0.013208615,-0.28,0.12,0.18,0.11,0.09,0.12,0.03,-0.01,0.27,0.55,0.85,1.58,1.73,2.09,2.77,-0.001551124,-0.000144739,-0.001884613,0.00673468,-0.002998503,-8.91E-06,-1.07E-05,0.016463873,0,0.009068035,0.001000167,0.002166848,-1.08E-05,0.004319661,0.005908424,0,0.00404041,0,0,0,0.000190539,0.006048731,-0.00118229,-0.000186352,-0.004264399,-0.007129954,0.00447428,-0.001583085,0.012578691,0.006293021,-0.008686524
Feb-62,-0.000999389,-0.001369027,0.000296868,0.007687359,0.008558801,-0.008686524,-0.008734178,-0.005467421,-0.007555887,-0.02237322,-0.004254903,-0.00328547,-0.007520488,-0.001069468,-0.027780596,-0.014139146,0.014357833,0.011823758,-1.3633,88,0.031824316,0.001596966,0.003151327,-0.2,-0.5,-0.019214565,-0.011986445,-0.097148754,-0.104825613,-0.090713714,0.013279354,0.0003462,-0.002373607,-0.000156556,-0.020195792,0.000848813,0.000782604,0.000941767,0.001781589,0.001533258,0.004964457,7.14E-05,0.001524972,0.001696161,39.3,0,40,7.215975003,5.620400866,5.459585514,6.184148891,5.899897354,7.022868086,5.59471138,5.293304825,5.777652323,5.802118375,-0.003828029,0.012042293,0.006048616,0,-0.002758622,-0.000335432,0.004907438,-0.029456592,-0.015037877,-0.015228426,-0.011093855,-0.001287582,-0.007518254,-4.47E-05,-0.037927989,-0.037907765,0.118502701,-0.035198207,-0.18,0.12,0.06,0.1,0.03,0.02,0,-0.02,0.57,0.79,1.13,1.79,1.93,2.27,2.93,0.000486432,0,0.000498167,0.002202961,0.002989539,-8.86E-06,-0.006546651,-0.013158085,0,-0.003025721,-9.99E-07,-0.002171554,0.006589792,-0.004319661,-0.002954212,0,-0.00404041,0.003316753,0.003149609,0,0.001649368,-0.002196486,0.002740441,0.001563292,0.004246291,0.006980637,-1.99E-05,-0.006232461,-0.01941018,0.001385804,0.016225325
Mar-62,0.004230016,0.004838689,-0.000475031,-0.004282383,0.000105208,0.016225325,0.013072826,0.009822301,0.006478773,0.005637027,0.006376747,0.014137653,0.016050991,0.011730878,0.029507607,0.017373181,-0.002195524,0.007449862,1.1859,-31,0.017381744,0.003129492,0.006483445,-0.3,0.7,-0.123088088,-0.037740328,0.007261024,0,0.013264749,-0.020905238,0.005396138,0.009094556,-0.001410106,0.028295735,0.005791836,0.009011576,0.001254312,0.003442822,0.003418807,0.004902881,0.004237898,0.00190295,0.003045859,39.9,0,40.4,7.153051635,5.370638028,5.616771098,6.210600077,5.669880923,7.085064294,5.616771098,5.533389489,5.826000107,5.789960171,0.00576502,0.012727547,0.00601225,0.010331126,0.003437611,0.001730628,0.005326244,-0.002197416,-0.025190249,-0.025,-0.006880645,-0.001317368,0.005173951,-0.000143463,0.016512688,0.01671121,-0.038569639,0.012690145,0.22,0.01,-0.01,0,-0.05,-0.04,0,-0.01,0.36,0.56,0.91,1.52,1.67,2.05,2.7,0.002012702,-0.000108844,0.001279864,0.003533741,-8.91E-06,-8.81E-06,0.006546651,-0.003273325,0,-0.006060625,0.001328348,0.004343107,-1.08E-05,0.004301082,0.00294551,0,0,-0.003316753,-9.89E-06,0.006535971,0.000755301,0.002321179,0.002727235,-0.001017019,-0.004246291,-0.038778412,-1.98E-05,0.007650364,0.006977615,-0.010768772,0.005353108
Apr-62,0.006855174,0.006610623,0.008221736,0.011116707,0.016692266,0.005353108,0.007543888,0.00972286,0.007510032,0.014517265,0.006336342,0.012884303,0.001060671,0.002120165,0.001039647,0.008574701,0.008753321,-0.00212326,0.4645,0,-0.006189802,7.10E-05,-0.000676534,0.1,-1,0.134777292,-0.063704045,-0.068189336,-0.070139441,-0.066590405,-0.017361638,0.001575188,0,-0.003612664,-0.011494379,0.002592186,0.003979225,0.000626566,0.002408472,0.001884338,0.002442456,0.002785789,0.00227877,0.002587324,40.1,0,40.6,7.274479559,5.529429088,5.648974238,6.284134161,5.916202063,7.033506484,5.493061443,5.407171771,5.799092654,5.823045895,-0.029690854,-0.008677722,0.006695189,-0.010331126,-0.001380702,0.001108076,0.006794044,0.019944614,0.020075148,0.025,0.007935758,0.000948169,0.002039466,-6.54E-05,0.00099637,0,0.006605549,-0.002424481,0.48,-0.01,-0.06,-0.22,-0.21,-0.11,-0.03,-0.03,-0.13,0.02,0.21,0.83,1.08,1.54,2.19,0.002999956,-0.000470322,0.000248672,0.000667143,-0.005961256,-0.00592593,-0.003273325,0.003273325,0,0.009095528,-0.000336805,-4.71E-06,-0.003284075,-1.84E-05,-0.00294551,0.002607563,0.00402415,0.003305788,-9.83E-06,-0.006535971,-0.001332013,0.000545334,-0.003911566,8.86E-05,0.004228336,0.053050463,-0.004434597,0.0055167,0.001338488,-0.004433465,0.002129284
May-62,0.005107482,0.006239871,0.003469469,-0.007335172,0.005416991,0.002129284,0.007494833,0.009629235,0.008509708,0.023017689,0.001050242,0.006375017,-0.001060671,-0.001055878,-0.001142588,0.001069295,0,0.008466126,-0.1483,-3,0.001072252,-0.001933302,-0.001821398,0,-0.1,-0.054939188,0.052008006,-0.035029851,-0.046975368,-0.025357936,-0.011122427,0.005898445,0.007767131,-0.00473187,0.025844701,0.004713487,0.004073325,0.005621501,0.004909677,0.007235081,0.002362758,0.00700989,0.001895017,0.002356507,40.1,0,40.6,7.329093736,5.634789603,5.786897381,6.244166901,5.998936562,7.118826249,5.669880923,5.463831805,5.789960171,5.945420609,-0.013576739,-0.011787688,0.001538699,0,0.000679071,-0.001811565,0.00569952,0.003960148,0.015319271,0.005128205,0.004612547,0.002103223,0.003864145,0.000736043,-0.032386812,-0.035380078,0.105335298,-0.042307165,-0.07,0.01,-0.04,-0.07,-0.08,-0.09,-0.06,-0.02,-0.05,0.05,0.21,0.82,1.06,1.55,2.24,0.001335544,0.000615353,-0.000461869,0.000476259,0.002980628,-8.81E-06,0,-0.013201512,0,-0.006069807,-0.000665768,-0.002166848,0.0130295,-0.004282662,0.00293686,-6.78E-06,-0.00402415,-0.003305788,-0.003129893,0,-0.000190931,-0.003772496,0.001973941,-0.000918524,-1.78E-05,-0.014345152,0,0.007745595,0.007555627,0.011057938,-0.001066058
